run_id,model,problem_id,sample,final_verdict,source_final_label
p39__gemma3_12b__s5,gemma3:12b,39,5,code_failure,code_failure
p39__gemma3_12b__s6,gemma3:12b,39,6,loud,loud_bug
p39__gemma3_12b__s7,gemma3:12b,39,7,loud,loud_bug
p39__gemma3_12b__s8,gemma3:12b,39,8,code_failure,code_failure
p39__gemma3_12b__s9,gemma3:12b,39,9,code_failure,code_failure
p40__gemma3_12b__s0,gemma3:12b,40,0,code_failure,code_failure
p40__gemma3_12b__s1,gemma3:12b,40,1,code_failure,code_failure
p40__gemma3_12b__s2,gemma3:12b,40,2,code_failure,code_failure
p40__gemma3_12b__s3,gemma3:12b,40,3,code_failure,code_failure
p40__gemma3_12b__s4,gemma3:12b,40,4,code_failure,code_failure
p40__gemma3_12b__s5,gemma3:12b,40,5,code_failure,code_failure
p40__gemma3_12b__s6,gemma3:12b,40,6,code_failure,code_failure
p40__gemma3_12b__s7,gemma3:12b,40,7,code_failure,code_failure
p40__gemma3_12b__s8,gemma3:12b,40,8,code_failure,code_failure
p40__gemma3_12b__s9,gemma3:12b,40,9,code_failure,code_failure
p41__gemma3_12b__s0,gemma3:12b,41,0,loud,loud_bug
p41__gemma3_12b__s1,gemma3:12b,41,1,loud,loud_bug
p41__gemma3_12b__s2,gemma3:12b,41,2,loud,loud_bug
p41__gemma3_12b__s3,gemma3:12b,41,3,loud,loud_bug
p41__gemma3_12b__s4,gemma3:12b,41,4,code_failure,code_failure
p41__gemma3_12b__s5,gemma3:12b,41,5,code_failure,code_failure
p41__gemma3_12b__s6,gemma3:12b,41,6,code_failure,code_failure
p41__gemma3_12b__s7,gemma3:12b,41,7,loud,loud_bug
p41__gemma3_12b__s8,gemma3:12b,41,8,loud,loud_bug
p41__gemma3_12b__s9,gemma3:12b,41,9,code_failure,code_failure
