run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p13__llama3.3_70b__s2,llama3.3:70b,13,13,2,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,209.044,3059,3250,False,,,none,,5,16,4,17,33,0,0,0,,
p13__llama3.3_70b__s3,llama3.3:70b,13,13,3,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,197.371,3059,3058,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s3/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s3/generated_model.py"", line 133, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p13__llama3.3_70b__s4,llama3.3:70b,13,13,4,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,196.927,3059,3062,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s4/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s4/generated_model.py"", line 133, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p13__llama3.3_70b__s5,llama3.3:70b,13,13,5,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,209.765,3059,3250,False,,,none,,5,16,4,17,33,0,0,0,,
p13__llama3.3_70b__s6,llama3.3:70b,13,13,6,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,209.328,3059,3254,False,,,none,,5,16,4,17,33,0,0,0,,
p13__llama3.3_70b__s7,llama3.3:70b,13,13,7,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,209.825,3059,3250,False,,,none,,5,16,4,17,33,0,0,0,,
p13__llama3.3_70b__s8,llama3.3:70b,13,13,8,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,196.86,3059,3062,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s8/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p13__llama3.3_70b__s8/generated_model.py"", line 133, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p13__llama3.3_70b__s9,llama3.3:70b,13,13,9,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,209.281,3059,3254,False,,,none,,5,16,4,17,33,0,0,0,,
p14__llama3.3_70b__s0,llama3.3:70b,14,14,0,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,215.682,3576,3247,False,,,none,,5,18,4,19,37,0,0,0,,
p14__llama3.3_70b__s1,llama3.3:70b,14,14,1,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,252.847,3576,3911,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s1/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s1/generated_model.py"", line 154, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s2,llama3.3:70b,14,14,2,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,211.595,3576,3264,False,,,none,,5,18,4,19,37,0,0,0,,
p14__llama3.3_70b__s3,llama3.3:70b,14,14,3,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,252.918,3576,3911,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s3/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s3/generated_model.py"", line 154, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s4,llama3.3:70b,14,14,4,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,252.911,3576,3911,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s4/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s4/generated_model.py"", line 154, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s5,llama3.3:70b,14,14,5,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,251.93,3576,3896,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s5/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s5/generated_model.py"", line 150, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s6,llama3.3:70b,14,14,6,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,253.812,3576,3911,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s6/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s6/generated_model.py"", line 154, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s7,llama3.3:70b,14,14,7,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,252.676,3576,3908,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s7/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s7/generated_model.py"", line 158, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p14__llama3.3_70b__s8,llama3.3:70b,14,14,8,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,211.282,3576,3260,False,,,none,,5,18,4,19,37,0,0,0,,
p14__llama3.3_70b__s9,llama3.3:70b,14,14,9,code_failure,code_failure,code_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,252.173,3576,3900,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s9/execute_generated.py"", line 48, in <module>
    result = module.solve(data)
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p14__llama3.3_70b__s9/generated_model.py"", line 154, in solve
    ""y_c1"": variables[""y_c1""].X,
  File ""src/gurobipy/var.pxi"", line 125, in gurobipy.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 153, in gurobipy.Var.getAttr
  File ""src/gurobipy/attrutil.pxi"", line 103, in gurobipy._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p15__llama3.3_70b__s0,llama3.3:70b,15,15,0,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,238.312,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s1,llama3.3:70b,15,15,1,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.57,3761,3577,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s2,llama3.3:70b,15,15,2,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.829,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s3,llama3.3:70b,15,15,3,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,232.971,3761,3598,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s4,llama3.3:70b,15,15,4,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.741,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s5,llama3.3:70b,15,15,5,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,230.933,3761,3568,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s6,llama3.3:70b,15,15,6,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.769,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s7,llama3.3:70b,15,15,7,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.607,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s8,llama3.3:70b,15,15,8,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,231.586,3761,3581,False,,,none,,5,19,4,20,39,0,0,0,,
p15__llama3.3_70b__s9,llama3.3:70b,15,15,9,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,230.824,3761,3569,False,,,none,,5,19,4,20,39,0,0,0,,
p16__llama3.3_70b__s0,llama3.3:70b,16,16,0,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,204.168,3450,3076,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s1,llama3.3:70b,16,16,1,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.281,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s2,llama3.3:70b,16,16,2,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.347,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s3,llama3.3:70b,16,16,3,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.279,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s4,llama3.3:70b,16,16,4,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.329,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s5,llama3.3:70b,16,16,5,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.024,3450,3089,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s6,llama3.3:70b,16,16,6,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,200.675,3450,3114,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s7,llama3.3:70b,16,16,7,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.065,3450,3089,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s8,llama3.3:70b,16,16,8,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.363,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p16__llama3.3_70b__s9,llama3.3:70b,16,16,9,correct,correct,correct,clean_fenced,True,True,True,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,199.345,3450,3093,False,,,none,,5,20,4,21,41,0,0,0,,
p17__llama3.3_70b__s0,llama3.3:70b,17,17,0,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.125,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s0/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s0/generated_model.py"", line 229
    solution = {
               ^
SyntaxError: '{' was never closed"
p17__llama3.3_70b__s1,llama3.3:70b,17,17,1,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.092,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s1/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s1/generated_model.py"", line 218
    solution = {
               ^
SyntaxError: '{' was never closed"
p17__llama3.3_70b__s2,llama3.3:70b,17,17,2,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.091,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s2/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s2/generated_model.py"", line 218
    solution = {
               ^
SyntaxError: '{' was never closed"
p17__llama3.3_70b__s3,llama3.3:70b,17,17,3,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,401.518,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s3/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s3/generated_model.py"", line 232
    ""solution"": {
                ^
SyntaxError: '{' was never closed"
p17__llama3.3_70b__s4,llama3.3:70b,17,17,4,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.066,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s4/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s4/generated_model.py"", line 276
    ""f_c5_s5"": _.get(""f
                     ^
SyntaxError: unterminated string literal (detected at line 276)"
p17__llama3.3_70b__s5,llama3.3:70b,17,17,5,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.24,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s5/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s5/generated_model.py"", line 303
    ""f_c7_s8"": variables[""f
                         ^
SyntaxError: unterminated string literal (detected at line 303)"
p17__llama3.3_70b__s6,llama3.3:70b,17,17,6,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.146,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s6/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s6/generated_model.py"", line 295
    ""f_c7_s4"": variables[""
                         ^
SyntaxError: unterminated string literal (detected at line 295)"
p17__llama3.3_70b__s7,llama3.3:70b,17,17,7,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,402.053,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s7/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s7/generated_model.py"", line 295
    ""f_c7_s4"": variables[""
                         ^
SyntaxError: unterminated string literal (detected at line 295)"
p17__llama3.3_70b__s8,llama3.3:70b,17,17,8,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,401.445,5680,6000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s8/execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 879, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1017, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 947, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed
  File ""/project/eick/maamr/sirl_exp1/results/llama33_70b_10samples_ctx8192/execution_workdirs/p17__llama3.3_70b__s8/generated_model.py"", line 286
    model.addConstr(variables[""f_c7_s9""] <= variables[""y
                                                      ^
SyntaxError: unterminated string literal (detected at line 286)"
