run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p14__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,14,14,7,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1,p14.obj.C2","p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1",,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,218.945,3670,1149,False,,,none,,5,18,4,19,37,4,0,4,,
p14__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,14,14,8,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1,p14.obj.C2","p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1",,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,219.059,3670,1154,False,,,none,,5,18,4,19,37,4,0,4,,
p14__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,14,14,9,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1,p14.obj.C2","p14.R_cap_c1.C1,p14.R_cap_c2.C1,p14.R_cap_c3.C1,p14.R_cap_c4.C1",,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,315.048,3670,1649,False,,,none,,5,18,4,19,37,4,0,4,,
p15__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,15,15,0,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,237.249,3863,1238,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,15,15,1,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,221.846,3863,1158,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,15,15,2,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,214.298,3863,1143,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,15,15,3,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,123.615,3863,659,False,,,none,,,,,,,0,0,0,schema_failure,missing solution key: y_c1; missing solution key: y_c2; missing solution key: y_c3; missing solution key: y_c4; missing solution key: y_c5; missing solution key: f_c1_s1; missing solution key: f_c1_s2; missing solution key: f_c1_s3; missing solution key: f_c1_s4; missing solution key: f_c1_s5; missing solution key: f_c1_s6; missing solution key: f_c1_s7; missing solution key: f_c2_s1; missing solution key: f_c2_s2; missing solution key: f_c2_s3; missing solution key: f_c2_s4; missing solution key: f_c2_s5; missing solution key: f_c2_s6; missing solution key: f_c2_s7; missing solution key: f_c3_s1; missing solution key: f_c3_s2; missing solution key: f_c3_s3; missing solution key: f_c3_s4; missing solution key: f_c3_s5; missing solution key: f_c3_s6; missing solution key: f_c3_s7; missing solution key: f_c4_s1; missing solution key: f_c4_s2; missing solution key: f_c4_s3; missing solution key: f_c4_s4; missing solution key: f_c4_s5; missing solution key: f_c4_s6; missing solution key: f_c4_s7; missing solution key: f_c5_s1; missing solution key: f_c5_s2; missing solution key: f_c5_s3; missing solution key: f_c5_s4; missing solution key: f_c5_s5; missing solution key: f_c5_s6; missing solution key: f_c5_s7
p15__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,15,15,4,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,227.8,3863,1187,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,15,15,5,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,243.222,3863,1269,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,15,15,6,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,236.145,3863,1232,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,15,15,7,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,340.403,3863,1767,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,15,15,8,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,235.993,3863,1232,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p15__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,15,15,9,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,338.529,3863,1762,False,,,none,,,,,,,0,0,0,schema_failure,result['solution'] is not a dict
p16__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,16,16,0,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1,p16.obj.C2","p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,295.387,3564,1550,False,,,none,,5,20,4,21,41,4,0,4,,
p16__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,16,16,1,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1,p16.obj.C1,p16.obj.C2","p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,192.502,3564,1039,False,,,none,,5,20,4,21,41,20,0,20,,
p16__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,16,16,2,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,p16.obj.C2,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,217.626,3564,1150,False,,,none,,5,20,4,21,41,0,0,0,,
p16__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,16,16,3,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1,p16.obj.C2","p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,227.786,3564,1223,False,,,none,,5,20,4,21,41,4,0,4,,
p16__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,16,16,4,schema_failure,schema_failure,schema_failure,clean_fenced,True,False,False,True,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,209.156,3564,1126,False,,,none,,,,,,,0,0,0,schema_failure,missing top-level key: solution; missing required experiment key: solution
p16__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,16,16,5,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1,p16.obj.C1,p16.obj.C2","p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,192.614,3564,1039,False,,,none,,5,20,4,21,41,20,0,20,,
p16__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,16,16,6,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1,p16.obj.C1,p16.obj.C2","p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,198.126,3564,1045,False,,,none,,5,20,4,21,41,20,0,20,,
p16__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,16,16,7,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1,p16.obj.C1,p16.obj.C2","p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,190.608,3564,1028,False,,,none,,5,20,4,21,41,20,0,20,,
p16__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,16,16,8,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1,p16.obj.C1,p16.obj.C2","p16.R_dem_s1.C1,p16.R_dem_s2.C1,p16.R_dem_s3.C1,p16.R_dem_s4.C1,p16.R_cap_c1.C1,p16.R_open_ub_c1.C1,p16.R_cap_c2.C1,p16.R_open_ub_c2.C1,p16.R_cap_c3.C1,p16.R_open_ub_c3.C1,p16.R_cap_c4.C1,p16.R_open_ub_c4.C1,p16.R_cap_c5.C1,p16.R_open_ub_c5.C1,p16.R_cap_c6.C1,p16.R_open_ub_c6.C1,p16.R_cap_c7.C1,p16.R_open_ub_c7.C1,p16.R_open_binary.C1,p16.R_nonneg.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,197.487,3564,1042,False,,,none,,5,20,4,21,41,20,0,20,,
p16__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,16,16,9,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1,p16.obj.C2","p16.R_cap_c3.C1,p16.R_cap_c4.C1,p16.R_cap_c5.C1,p16.R_cap_c7.C1",,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,209.865,3564,1106,False,,,none,,5,20,4,21,41,4,0,4,,
p17__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,17,17,0,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.278,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,17,17,1,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.031,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,17,17,2,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,17,17,3,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.048,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,17,17,4,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,17,17,5,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.046,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,17,17,6,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,17,17,7,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,17,17,8,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p17__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,17,17,9,local_hf_8bit_failure,local_hf_8bit_failure,local_hf_8bit_failure,,False,False,False,False,,,,,,7cedead140cd8323e58642f6e062e7bf93bb4f6e08791fd1ccc4183c0113e2b6,0.047,,,,,,none,,,,,,,0,0,0,local_hf_8bit_failure,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.53 GiB. GPU 0 has a total capacity of 15.77 GiB of which 2.67 GiB is free. Including non-PyTorch memory, this process has 13.09 GiB memory in use. Of the allocated memory 12.24 GiB is allocated by PyTorch, and 486.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
p18__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,18,18,0,loud_bug,loud_bug,loud_bug,clean_fenced,True,True,False,True,"p18.R_cap_c1.C1,p18.R_cap_c2.C1,p18.R_cap_c3.C1,p18.R_cap_c4.C1,p18.R_cap_c5.C1,p18.R_cap_c6.C1,p18.obj.C2","p18.R_cap_c1.C1,p18.R_cap_c2.C1,p18.R_cap_c3.C1,p18.R_cap_c4.C1,p18.R_cap_c5.C1,p18.R_cap_c6.C1",,,,356045ba36a1a33f53d5e30373881a1415e93e51876ff4c20883989a216cf058,396.846,4474,2028,False,,,none,,5,21,4,22,43,6,0,6,,
