run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p12__gemma3_12b__s1,gemma3:12b,12,12,1,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,72.484,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s1\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s1\generated_model.py"", line 19
    variables = {
                ^
SyntaxError: '{' was never closed"
p12__gemma3_12b__s2,gemma3:12b,12,12,2,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,73.229,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s2\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s2\generated_model.py"", line 32
    ""f_c2_s5"": f[""c2"", ""
                       ^
SyntaxError: unterminated string literal (detected at line 32)"
p12__gemma3_12b__s3,gemma3:12b,12,12,3,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,73.304,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s3\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s3\generated_model.py"", line 17
    variables = {
                ^
SyntaxError: '{' was never closed"
p12__gemma3_12b__s4,gemma3:12b,12,12,4,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,72.89,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s4\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s4\generated_model.py"", line 32
    ""f_c2_s5"": f[""c2"", ""
                       ^
SyntaxError: unterminated string literal (detected at line 32)"
p12__gemma3_12b__s5,gemma3:12b,12,12,5,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,73.702,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s5\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s5\generated_model.py"", line 32
    ""f_c2_s5"": f[""c2"", ""
                       ^
SyntaxError: unterminated string literal (detected at line 32)"
p12__gemma3_12b__s6,gemma3:12b,12,12,6,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,74.325,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s6\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s6\generated_model.py"", line 32
    ""f_c2_s5"": f[""c2"", ""
                       ^
SyntaxError: unterminated string literal (detected at line 32)"
p12__gemma3_12b__s7,gemma3:12b,12,12,7,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,74.069,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s7\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s7\generated_model.py"", line 17
    variables = {
                ^
SyntaxError: '{' was never closed"
p12__gemma3_12b__s8,gemma3:12b,12,12,8,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,75.607,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s8\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s8\generated_model.py"", line 32
    ""f_c2_s5"": f[""c2"", ""
                       ^
SyntaxError: unterminated string literal (detected at line 32)"
p12__gemma3_12b__s9,gemma3:12b,12,12,9,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,0fb92aed8d55bd8f0f144eaf25547d7b76d7cae8d7bb297875e14af44a384753,74.957,3656,440,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s9\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p12__gemma3_12b__s9\generated_model.py"", line 19
    variables = {
                ^
SyntaxError: '{' was never closed"
p13__gemma3_12b__s0,gemma3:12b,13,13,0,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,79.714,3585,511,False,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p13__gemma3_12b__s1,gemma3:12b,13,13,1,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,77.024,3585,511,False,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p13__gemma3_12b__s2,gemma3:12b,13,13,2,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.802,3585,511,False,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p13__gemma3_12b__s3,gemma3:12b,13,13,3,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,77.996,3585,511,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s3\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s3\generated_model.py"", line 22
    f_c2_s3 = model.addVar(vtype=GRB.
                          ^
SyntaxError: '(' was never closed"
p13__gemma3_12b__s4,gemma3:12b,13,13,4,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.671,3585,511,False,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p13__gemma3_12b__s5,gemma3:12b,13,13,5,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.668,3585,511,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s5\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s5\generated_model.py"", line 22
    f_c2_s3 = model.addVar(vtype=GRB.
                          ^
SyntaxError: '(' was never closed"
p13__gemma3_12b__s6,gemma3:12b,13,13,6,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,True,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.709,3585,511,False,,,none,,,,,,,0,0,0,contract_failure,missing required function solve(data)
p13__gemma3_12b__s7,gemma3:12b,13,13,7,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,79.009,3585,511,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s7\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s7\generated_model.py"", line 23
    f_c2_s4 = model.addVar(
                          ^
SyntaxError: '(' was never closed"
p13__gemma3_12b__s8,gemma3:12b,13,13,8,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.385,3585,511,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s8\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s8\generated_model.py"", line 20
    f_c1_s6 = model.addVar(vtype=GRB
                          ^
SyntaxError: '(' was never closed"
p13__gemma3_12b__s9,gemma3:12b,13,13,9,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,10f76b9e88859cc988482f3a572d12fa880cb6abc0474b825bd7dfb620513fba,78.465,3585,511,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s9\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p13__gemma3_12b__s9\generated_model.py"", line 23
    f_c2_s4 = model.addVar(
                          ^
SyntaxError: '(' was never closed"
p14__gemma3_12b__s0,gemma3:12b,14,14,0,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,86.743,2051,673,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s1,gemma3:12b,14,14,1,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,141.252,2051,1305,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s2,gemma3:12b,14,14,2,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,87.982,2051,631,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s3,gemma3:12b,14,14,3,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,90.825,2051,752,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s4,gemma3:12b,14,14,4,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,81.65,2051,657,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s5,gemma3:12b,14,14,5,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,96.91,2051,745,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s6,gemma3:12b,14,14,6,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,159.099,2051,1376,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s7,gemma3:12b,14,14,7,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,133.976,2051,1332,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s8,gemma3:12b,14,14,8,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,76.043,2051,681,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p14__gemma3_12b__s9,gemma3:12b,14,14,9,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,56a6ec625dfaaef77be1b3ce0e49637fed624fd0d7a6049de94693e0db66d02c,149.094,2051,1431,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s0,gemma3:12b,15,15,0,ollama_failure,ollama_failure,ollama_failure,,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,182.034,,,,,,none,,,,,,,0,0,0,ollama_failure,TimeoutError: timed out
p15__gemma3_12b__s1,gemma3:12b,15,15,1,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,180.549,2051,2045,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p15__gemma3_12b__s1\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p15__gemma3_12b__s1\generated_model.py"", line 177
    except Exception as
                       ^
SyntaxError: invalid syntax"
p15__gemma3_12b__s2,gemma3:12b,15,15,2,contract_failure,contract_failure,contract_failure,recovered_unclosed_fence,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,180.699,2051,2045,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s3,gemma3:12b,15,15,3,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,179.238,2051,2017,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s4,gemma3:12b,15,15,4,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,135.625,2051,1473,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s5,gemma3:12b,15,15,5,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,135.064,2051,1478,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s6,gemma3:12b,15,15,6,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,135.592,2051,1476,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s7,gemma3:12b,15,15,7,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,180.112,2051,2044,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s8,gemma3:12b,15,15,8,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,160.325,2051,1766,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p15__gemma3_12b__s9,gemma3:12b,15,15,9,contract_failure,contract_failure,contract_failure,clean_fenced,False,False,False,False,,,,,,49204103b0bb8c868e2cd55c8b71c7adfd3b52fb506a3baaaa6ab5cdc6ea2e03,175.041,2051,1985,False,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p16__gemma3_12b__s0,gemma3:12b,16,16,0,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,25.841,4083,13,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s0\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s0\generated_model.py"", line 2
    from gurob
              ^
SyntaxError: invalid syntax"
p16__gemma3_12b__s1,gemma3:12b,16,16,1,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,41.769,4083,13,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s1\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s1\generated_model.py"", line 2
    from gurob
              ^
SyntaxError: invalid syntax"
p16__gemma3_12b__s2,gemma3:12b,16,16,2,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,34.673,4083,13,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s2\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s2\generated_model.py"", line 2
    from gurob
              ^
SyntaxError: invalid syntax"
p16__gemma3_12b__s3,gemma3:12b,16,16,3,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,33.924,4083,13,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s3\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s3\generated_model.py"", line 2
    from gurob
              ^
SyntaxError: invalid syntax"
p16__gemma3_12b__s4,gemma3:12b,16,16,4,code_failure,code_failure,code_failure,recovered_unclosed_fence,False,False,False,False,,,,,,d932a9ed2ba298372702cd0cc7c48b69f547ad617d47c04768469def4e2847ee,35.648,4083,13,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s4\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\Final_Gemma\execution_workdirs\p16__gemma3_12b__s4\generated_model.py"", line 2
    from gurob
              ^
SyntaxError: invalid syntax"
